"","species_label","species","family","Tag","growth_form","mesh_size","diameter_class","diameter_1.size_cm","diameter_2.size_cm","diameter_3.size_cm","Bark.thickness_1._mm","Bark.thickness_2._mm","Bark.thickness_3._mm","Bark.thickness_4_mm","length_cm","Wet_weight_of_wood_block_g","Wet_weight_of_small_pieces_of_wood_g","Volume_of_wet_small_pieces.g","Dry_weight_of_small_wood_blocks_g","Dry_volume_of_small_wood_blocks.g","av_bark_thickness","density","av_wd_diameter","wd_under_bark","bark_wd_ratio","initial_mass","Carbon_wood","Carbon_bark","cellulose_wood","cellulose_bark","Nitrogen_wood","Nitrogen_bark","hemicellulose_wood","hemicellulose_bark","Tannins_wood","Tannins_bark","ADL_wood","ADL_bark","Calcium_wood","Calcium_bark","Potassium_wood","Potassium_bark","magesium_wood","magesium_bark","Manganese_wood","Manganese_bark","Phosphorous_wood","Phosphorous_bark","sugars_wood","sugars_bark","Silicon_wood","Silicon_bark","mean_density","density_class","block","Harvest","Time_months","incubation_time","log_fresh_weight","wood_weight","disck_fresh_weight","disk_fresh_volume","disck_dry_weight","disck_dry_volume","Bark_fresh_mass_at_harvest","Bark_fresh_volume_at_harvest","Dry_bark_mass_at_harvest","Dry_bark_volume_at_harvest","bark_mass_fresh","f_wood_mass","f_bark_mass","final_mass","per_ml","W_D_prop"
"1368","18","Iodes vitiginea",NA,"L4029","Lianas","Invertebrates access","2.5 cm",2.6,2.6,2.6,4.2,3.52,3.75,2.26,19.5,86.71,9.19,13.29,5.21,12.01,3.4325,0.433805162364696,2.6,2.25675,3.04198515564418,49.1576822633297,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","3","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1376","18","Iodes vitiginea",NA,"L4002","Lianas","Invertebrates blocked","2.5 cm",2.1,2.2,2.1,2.99,1.96,2.82,1.93,18.8,37.83,4.3,8.65,3.54,7.94,2.425,0.445843828715365,2.16666666666667,1.92416666666667,2.52057167605024,31.1437674418605,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","4","4","24 months","24",37.31,28.23,4.795,5.945,1.4,5.57,3.22,0,1.945,0,9.19,8.24233576642336,5.55110248447205,10.8934306569343,65.0221166168471,5.53988923615466
"1377","18","Iodes vitiginea",NA,"L4026","Lianas","Invertebrates blocked","2.5 cm",2.6,2.8,2.6,3.02,3.76,2.8,3.39,20,76.14,7.71,11.82,4.74,11.25,3.2425,0.421333333333333,2.73333333333333,2.40908333333333,2.69189525753226,46.8098054474708,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","1","4","24 months","24",89.79,53.72,7.735,8.39,2.369,8.01,12.315,0,6.3,0,36.18,16.4528351648352,18.5086479902558,27.5000012928248,41.251622325829,18.4980401922745
"1381","18","Iodes vitiginea",NA,"L4014","Lianas","Invertebrates blocked","2.5 cm",2.4,2.3,2.4,3.53,2.08,2.98,2.19,19.8,72.2,10.7,12.81,5,11.22,2.695,0.445632798573975,2.33333333333333,2.06383333333333,2.61164499717354,33.7383177570093,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","3","4","24 months","24",45.81,27.27,4.35,4.82,0.91,5.355,7.15,0,3.675,0,18.65,5.70475862068966,9.58583916083916,9.58324137931035,71.5953787372242,9.57408623829416
"1387","18","Iodes vitiginea",NA,"L4016","Lianas","Invertebrates blocked","2.5 cm",2.8,3.2,2.6,3.36,3.36,2.47,3.2,19.7,63.75,7.23,13.92,6.01,12.89,3.0975,0.466252909231963,3,2.69025,2.30275996654586,52.9927385892116,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","2","4","24 months","24",44.93,24.93,3.2,8.115,1.485,7.41,6.11,0,4.79,0,20.11,11.569078125,15.7654500818331,20.850328125,60.6543675981208,15.7545857087264
"1392","18","Iodes vitiginea",NA,"L4081","Lianas","Invertebrates access","5.0 cm",3.4,4,3.3,4.13,3.24,2.41,2.89,19.7,91.18,9.61,19.44,8.01,17.72,3.1675,0.452031602708804,3.76666666666667,3.44991666666667,1.83627623855649,75.9991467221644,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1401","18","Iodes vitiginea",NA,"L4067","Lianas","Invertebrates access","5.0 cm",4.3,4.3,4.3,5.59,4.82,5.41,5.13,19.5,166.37,16.92,31.62,13.31,28.43,5.2375,0.468167428772424,4.3,3.77625,2.77391592188017,130.873800236407,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","3","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1402","18","Iodes vitiginea",NA,"L4057","Lianas","Invertebrates access","5.0 cm",4.9,4.3,4.8,5.2,6.82,5.97,6.06,19.7,178.85,18.93,32.94,14.11,30.26,6.0125,0.466292134831461,4.46666666666667,3.86541666666667,3.11091947827962,133.310802958267,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1404","18","Iodes vitiginea",NA,"L4071","Lianas","Invertebrates access","5.0 cm",4.1,4.2,4.1,5.2,4.09,5.98,4.85,19.5,180.91,16.78,26.29,11.1,23.43,5.03,0.473751600512164,4.16666666666667,3.66366666666667,2.74588299517787,119.672288438617,46.5,44.7666666666667,46.3733333333333,38.9466666666667,0.0939,0.1018,15.65,16.56,0.035,0.03,29.28,36.2433333333333,27.9933333333333,46.9033333333333,3.7,3.03666666666667,1.15666666666667,1.35,58.7333333333333,107.5,1.34666666666667,1.05333333333333,0.16,0.11,1.08333333333333,0.34,0.448491293347805," low","1","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1407","22","Cayratia trifolia",NA,"L1016","Lianas","Invertebrates blocked","2.5 cm",2.8,2.8,2.8,0.59,0.48,0.77,0.54,20,99.15,11.6,12.63,4.37,9.91,0.595,0.440968718466196,2.8,2.7405,0.434227330779055,37.3521982758621,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","4","4","24 months","24",56.97,26.21,5.5,8.69,2.47,7.86,10.95,0,6.465,0,30.87,11.7706727272727,18.2259863013699,25.5847090909091,31.5041409291228,18.2151367322559
"1408","22","Cayratia trifolia",NA,"L1018","Lianas","Invertebrates blocked","2.5 cm",2.9,2.9,2.8,0.74,0.91,0.85,0.9,20,91.9,10.1,12.89,4.42,10.2,0.85,0.433333333333333,2.86666666666667,2.78166666666667,0.61114439784302,40.2176237623762,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","3","4","24 months","24",71.04,15.06,4.09,5.81,1.125,4.67,11.595,0,5.2,0,56.09,4.14242053789731,25.1546356188012,19.5403422982885,51.4134837658694,25.1422215712876
"1410","22","Cayratia trifolia",NA,"L1008","Lianas","Invertebrates blocked","2.5 cm",3.5,3.5,3.4,0.44,1.1,0.67,0.91,20,156.27,19.07,20.18,6.54,14.32,0.78,0.456703910614525,3.46666666666667,3.38866666666667,0.460358056265985,53.592333508128,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","1","4","24 months","24",89.65,44.77,3.35,5.64,1.6995,3.965,12.91,0,7.52,0,44.99,22.7124223880597,26.2064136328428,45.4806492537313,15.1359041926517,26.1959733451522
"1412","22","Cayratia trifolia",NA,"L1012","Lianas","Invertebrates blocked","2.5 cm",2.8,2.8,2.8,0.71,1.02,1,1.01,19.5,93.07,11.26,15.01,5.17,12.28,0.935,0.421009771986971,2.8,2.7065,0.690929244411602,42.7328507992895,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","2","4","24 months","24",58,7.93,1.725,2.5,0.645,2.075,9.28,4.57,4.13,4.065,50.18,2.96513043478261,22.3322629310345,21.6869565217391,49.2499187016568,22.3188903981156
"1431","22","Cayratia trifolia",NA,"L1053","Lianas","Invertebrates access","5.0 cm",4.5,4.6,4.6,1.01,1.71,1.11,1.77,19.5,278.77,31.77,32.08,9.88,22.05,1.4,0.448072562358277,4.6,4.46,0.62780269058296,86.6933459238275,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1432","22","Cayratia trifolia",NA,"L1079","Lianas","Invertebrates access","5.0 cm",4.1,4,3.9,1.36,0.99,0.92,1.29,20,179.88,17.93,20.25,6.6,13.93,1.14,0.473797559224695,3.96666666666667,3.85266666666667,0.591797888908116,66.2134969325153,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","1","4","24 months","24",4.15,0.01,0.1,0,0.1,0,3.59,0.99,0.635,0.765,4.25,0.01,0.751740947075209,4.15,93.7323956711882,-0.258259052924791
"1436","22","Cayratia trifolia",NA,"L1057","Lianas","Invertebrates access","5.0 cm",4.5,4.8,4.4,1.25,1.21,1.49,1.35,20,265.92,30.52,31.44,8.93,18.15,1.325,0.492011019283747,4.66666666666667,4.53416666666667,0.584451387612571,77.8068676277851,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1437","22","Cayratia trifolia",NA,"L1067","Lianas","Invertebrates access","5.0 cm",5.2,4.8,4.6,1.14,1.51,1.34,1.58,19,302.33,40.37,42.15,11.82,23.72,1.3925,0.498313659359191,4.73333333333333,4.59408333333333,0.606214515046527,88.5197077037404,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","3","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1438","22","Cayratia trifolia",NA,"L1068","Lianas","Invertebrates blocked","5.0 cm",5,5.1,5.3,1,1.21,1.45,1.42,20,391.26,40.91,41.4,13.01,25.29,1.27,0.51443258204824,5.16666666666667,5.03966666666667,0.504001587406574,124.426609630897,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","1","4","24 months","24",135.5,15.21,2.825,3.935,1.026,2.97,20.26,11.005,8.195,17.66,120.4,5.52405663716814,48.700789733465,49.2116814159292,60.4492306252559,48.6889794696214
"1445","22","Cayratia trifolia",NA,"L1058","Lianas","Invertebrates blocked","5.0 cm",4.7,5,4.5,1.63,1.54,1.36,1.5,20,305.11,37.13,37.19,10.75,22.67,1.5075,0.474194971327746,4.83333333333333,4.68258333333333,0.64387535370433,88.3364530029626,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","2","4","24 months","24",102.17,56.93,5.705,11.61,2.48,4.965,6.965,8.805,3.475,7.185,45.35,24.7478352322524,22.6261665470208,44.4139526730938,49.7218292525236,22.6157624712741
"1450","22","Cayratia trifolia",NA,"L1078","Lianas","Invertebrates blocked","5.0 cm",4.9,4.8,4.7,2.22,1.65,1.82,1.27,20,297.05,31.25,32.43,9.28,19.72,1.74,0.470588235294118,4.76666666666667,4.59266666666667,0.757729714036871,88.211968,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","4","4","24 months","24",179.04,40.49,4.38,5.225,1.065,4.4,27.835,10.65,10.68,7.705,138.66,9.84517123287671,53.202399856296,43.533698630137,50.6487615941898,53.1913841299299
"1453","22","Cayratia trifolia",NA,"L1023","Lianas","Invertebrates access","2.5 cm",3.1,3.3,3.3,1.55,1.44,1.19,1.13,20,140.81,14.59,16.14,5.61,11.36,1.3275,0.493838028169014,3.3,3.16725,0.838266635093535,54.1428444139822,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1457","22","Cayratia trifolia",NA,"L1027","Lianas","Invertebrates access","2.5 cm",2.8,2.9,2.9,1.31,0.99,1.18,1.23,20,117.3,13.72,14.25,4.95,11.73,1.1775,0.421994884910486,2.9,2.78225,0.846437236049959,42.3203352769679,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","1","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1464","22","Cayratia trifolia",NA,"L1003","Lianas","Invertebrates access","2.5 cm",3.2,3.1,2.8,1.16,0.74,1.21,1.13,19,100.56,12.66,15.77,5.21,10.84,1.06,0.480627306273063,3,2.894,0.732550103662751,41.3836966824645,46.7,49.6,45.3025,38.37,0.10725,0.05705,14.1925,12.27,1.5425,1.145,24.47,37.785,26.6675,12.865,18.0675,6.11,2.2675,1.175,18.55,76.7,3.1875,1.075,0.655,0.365,1.7125,1.875,0.483011792650872," high","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1468","21","Bridelia stipularis",NA,"L4170","Lianas","Invertebrates blocked","5.0 cm",4.7,4.5,4.4,1.03,1.19,1.25,1.36,19.5,279.32,26.97,33.07,15.26,28.91,1.2075,0.527845036319613,4.46666666666667,4.34591666666667,0.555694042300244,158.04312940304,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","1","4","24 months","24",178.01,128,18.5,25.45,6.0255,17.27,10.805,19.705,7.72,17.265,50.12,41.6899459459459,35.8099398426654,57.9783381081081,63.3148632736497,35.7996999766792
"1470","21","Bridelia stipularis",NA,"L4164","Lianas","Invertebrates blocked","5.0 cm",4.4,4.3,4.2,1.21,1.55,1.16,1.31,19.5,208.1,25.22,32.42,14.4,28.85,1.3075,0.499133448873484,4.26666666666667,4.13591666666667,0.632266123995084,118.819984139572,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","3","4","24 months","24",5.08,5.09,0.99,3.52,0.745,3.075,0.1,0,0.1,0,0.1,3.83035353535353,0.1,3.82282828282828,96.7826722831929,0.0873892749304466
"1471","21","Bridelia stipularis",NA,"L4174","Lianas","Invertebrates blocked","5.0 cm",4,4.1,4.1,1.93,1.06,1.29,0.87,19.8,176.89,17.5,23.85,9.99,21.31,1.2875,0.468793993430314,4.1,3.97125,0.648410450110167,100.97892,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","4","4","24 months","24",179.74,139.33,13.515,17.905,6.155,15.875,6.07,0,4.955,0,40.52,63.4536551979282,33.0768698517298,81.8571735109138,18.9363745315222,33.0667122563956
"1475","21","Bridelia stipularis",NA,"L4168","Lianas","Invertebrates blocked","5.0 cm",3.4,3.4,3.3,1.19,1.37,0.96,1.4,20,120.27,13.32,18.14,5.91,14.28,1.23,0.413865546218487,3.36666666666667,3.24366666666667,0.758400986537869,53.3630405405405,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","2","4","24 months","24",115.51,80.21,10.26,11.95,3.78,10.905,7.375,12.375,4.375,10.795,35.41,29.551052631579,21.0059322033898,42.5563157894737,20.2513287129073,20.9955938059688
"1486","21","Bridelia stipularis",NA,"L4173","Lianas","Invertebrates access","5.0 cm",3.9,4,3.9,1.01,1.04,4.11,0.9,20,158.3,16.87,24.33,10.13,22.21,1.765,0.456100855470509,3.96666666666667,3.79016666666667,0.931357460094103,95.0550681683462,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","4","4","24 months","24",6.72,0.01,0.1,0,0.1,0,2.39,3.87,3.04,2.56,6.82,0.01,8.67481171548117,6.72,92.9304137806744,7.66481171548117
"1490","21","Bridelia stipularis",NA,"L4175","Lianas","Invertebrates access","5.0 cm",4.6,4.6,4.4,1.57,1.23,1.41,1.58,20.5,243.15,26.48,33.14,15.33,29.35,1.4475,0.522316865417376,4.53333333333333,4.38858333333333,0.659666179290963,140.76621978852,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1498","21","Bridelia stipularis",NA,"L4159","Lianas","Invertebrates access","5.0 cm",2.6,2.7,2.6,0.76,0.91,1.21,0.6,21,81.33,7.07,9.9,4.85,9.04,0.87,0.536504424778761,2.66666666666667,2.57966666666667,0.674505750096912,55.7921499292786,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","1","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1499","21","Bridelia stipularis",NA,"L4153","Lianas","Invertebrates access","5.0 cm",3.2,3.3,3.2,1.01,1.4,1.16,0.79,20,100.74,11.03,16.91,6.45,15.15,1.09,0.425742574257426,3.26666666666667,3.15766666666667,0.690383194341813,58.9096101541251,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","3","4","24 months","24",51.53,36.16,6.41,8.345,2.825,7.5,5.165,6.435,3.38,2.855,15.48,15.9363494539782,10.1301839303001,22.7101794071763,61.4491093256946,10.11955643402
"1501","21","Bridelia stipularis",NA,"L4126","Lianas","Invertebrates blocked","2.5 cm",2.5,2.5,2.4,3.28,2.37,0.95,1.93,20.2,69.98,7.26,10.24,4.42,9.07,2.1325,0.487320837927233,2.46666666666667,2.25341666666667,1.89268148367294,42.6049035812672,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","2","4","24 months","24",57.14,41.13,6.135,5.635,3.355,4.545,5.255,7.23,3.31,6.065,16.12,22.4924449877751,10.1536060894386,31.2477098614507,26.6570107315303,10.1431614957093
"1505","21","Bridelia stipularis",NA,"L4112","Lianas","Invertebrates blocked","2.5 cm",2.5,2.5,2.4,1.66,0.69,1.53,0.95,19.8,69.94,8.45,10.76,5.51,9.41,1.2075,0.585547290116897,2.46666666666667,2.34591666666667,1.02944833220845,45.6058461538462,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","4","4","24 months","24",46.04,28.79,5.505,9.385,2.6,8.06,5.24,2.9,2.39,2.3,17.36,13.5974568574024,7.91801526717557,21.74459582198,52.3205955906901,7.90727983553531
"1507","21","Bridelia stipularis",NA,"L4123","Lianas","Invertebrates access","2.5 cm",2.6,2.6,2.7,1.48,2.64,1.52,1.22,20,67.88,6.37,10.78,4.1,9.62,1.715,0.426195426195426,2.63333333333333,2.46183333333333,1.39327059779297,43.6904238618524,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","1","4","24 months","24",23.08,6.05,1.915,2.65,0.9635,2.365,5.055,7.46,9.597,5.265,17.14,3.04395561357702,32.5405697329377,11.6123133159269,73.421376380681,32.5272845339172
"1509","21","Bridelia stipularis",NA,"L4105","Lianas","Invertebrates access","2.5 cm",2.3,2.4,2.7,0.65,1.52,2.09,1.65,19.8,64.64,6.47,9.32,4.45,8.37,1.4775,0.531660692951016,2.5,2.35225,1.25624402168137,44.4587326120556,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","3","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1511","21","Bridelia stipularis",NA,"L4127","Lianas","Invertebrates access","2.5 cm",2.4,2.4,2.7,1.56,1.84,1.9,1.61,19.4,68.53,10.03,12.77,6.51,11,1.7275,0.591818181818182,2.5,2.32725,1.48458481039854,44.479591226321,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1512","21","Bridelia stipularis",NA,"L4129","Lianas","Invertebrates access","2.5 cm",2.5,2.6,2.6,1.19,0.82,0.93,1.17,20.7,56.06,5.7,11.31,3.13,9.47,1.0275,0.33051742344245,2.6,2.49725,0.822905195715287,30.7838245614035,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1525","21","Bridelia stipularis",NA,"L4116","Lianas","Invertebrates blocked","2.5 cm",2.4,2.4,2.4,2.36,1.84,1.92,1.18,19.7,63.73,6.73,9.56,3.33,9.52,1.825,0.349789915966387,2.4,2.2175,1.64599774520857,31.5335661218425,47.6,46.15,50.355,46.695,0.052875,0.07835,15.975,15.845,4.68,2.14,16.0975,20.17,14.8475,40.285,5.89,4.98,0.5975,2.275,59.075,254.2,0.72,0.605,1.075,0.42,1.3725,1.325,0.480501420234505," medium","1","4","24 months","24",13.66,3.44,0.92,2.41,0.345,2.035,3.285,3.515,1.45,2.895,10.33,1.29,4.55966514459665,5.1225,83.7554053347243,4.54191320661216
